event_id,route_id,vehicle_id,vehicle_type_id,departure_min,return_to_depot_min,stop_count,service_unit_count,customer_sequence,service_unit_ids,total_weight,total_volume,distance_km,route_total_cost_with_startup,energy_cost,carbon_cost,waiting_cost,late_cost,feasible,violations
Q3_R_TW_01,S0105,T1_014,1,1260,1420.7943436295109,1,4,72,"[""C072_S001_OF_004"", ""C072_S002_OF_004"", ""C072_S003_OF_004"", ""C072_S004_OF_004""]",2725.3232,7.50056,83.0686627414114,714.5329353505309,193.039654788505,41.99563738306301,0.0,79.49764317896286,True,[]
Q3_R_TW_01,Q3_Q3_R_NEW_01,T5_001,5,900,1034.3767968160407,1,1,901301,"[""event_new_25_01""]",31.086,0.10076,67.48231012146404,444.8916855672388,37.45446255959688,7.437223007641906,0.0,0.0,True,[]
Q3_R_TW_01,Q3_Q3_R_NEW_02,T5_001,5,1035,1261.1273854205165,1,1,901302,"[""event_new_37_02""]",35.7489,0.110836,121.61515739810461,616.8418188066868,67.54349424988175,13.411913964923166,0.0,135.88641059188186,True,[]
Q3_R_TW_01,Q3_Q3_R_NEW_03,T5_002,5,885,1097.3139006013685,1,1,901303,"[""event_new_58_03""]",26.4231,0.090684,118.44020135480734,478.7775409132243,65.72643507119167,13.051105842032667,0.0,0.0,True,[]
Q3_R_TW_01,Q3_Q3_R_NEW_04,T5_002,5,1110,1383.2242162181396,1,1,901304,"[""event_new_71_04""]",38.8575,0.120912,149.40228756870238,692.5055887035927,83.01204066076359,16.483457951937602,0.0,193.0100900908915,True,[]
Q3_R_TW_01,Q3_Q3_R_ADDRESS_01,T5_003,5,930,1115.5858757948754,1,1,903301,"[""C091_S001_OF_001""]",70.435,0.39102000000000003,97.6956667189765,465.3471819119725,54.521088869145004,10.826093042827484,0.0,0.0,True,[]
Q3_R_TW_01,Q3_Q3_R_ADDRESS_02,T5_003,5,1124,1526.9713648396214,1,1,903302,"[""C054_S001_OF_010""]",742.0612282,1.967292,225.9531052553767,724.780346475076,137.8387143754229,27.370230083144193,0.0,159.57140201650893,True,[]
Q3_R_TW_01,Q3_Q3_R_ADDRESS_03,T5_001,5,1275,1627.4861168026764,1,1,903303,"[""C077_S002_OF_003""]",656.0889333333333,1.6989400000000001,196.166808913579,728.7355948588488,118.36332125252027,23.50305827188002,0.0,186.8692153344485,True,[]
Q3_R_TW_01,Q3_Q3_R_ADDRESS_04,T1_025,1,953,1105.321390748776,1,1,903304,"[""C043_S005_OF_007""]",723.0829571428573,1.9452685714285713,78.06962054177774,595.9392637655861,160.92922678698085,35.010036978605285,0.0,0.0,True,[]
Q3_R_TW_01,Q3_Q3_R_TW_01,T1_022,1,1260,1503.1724693341102,1,1,904301,"[""C074_S001_OF_006""]",737.1250673333334,1.82312,131.671756907125,889.5869962544007,271.66467937493337,59.100454656921286,0.0,158.82186222254592,True,[]
Q3_R_TW_02,S0001,T4_001,4,760,984.734788398172,1,4,73,"[""C073_S001_OF_004"", ""C073_S002_OF_004"", ""C073_S003_OF_004"", ""C073_S004_OF_004""]",2996.466,7.5462,145.4268584882548,513.6046361896747,94.78371192789487,18.820924261779858,0.0,0.0,True,[]
Q3_R_TW_02,S0002,T4_001,4,990,1233.1724693341102,1,3,74,"[""C074_S002_OF_006"", ""C074_S003_OF_006"", ""C074_S004_OF_006""]",2211.375202,5.46936,131.671756907125,708.1187206131283,82.15103456560854,16.312490491640503,0.0,209.6551955558793,True,[]
Q3_R_TW_02,S0003,T4_002,4,772,1253.8412838370116,2,4,74->62,"[""C074_S005_OF_006"", ""C074_S006_OF_006"", ""C062_S001_OF_012"", ""C062_S002_OF_012""]",2941.632534666667,7.847956333333332,116.38367419373498,585.60313795894,77.20399313901049,15.330170954706567,93.05763108020562,0.01134278501732903,True,[]
